"id","post_author","post_date","post_date_gmt","post_content","post_title","post_excerpt","post_status","comment_status","ping_status","post_password","post_name","to_ping","pinged","post_modified","post_modified_gmt","post_content_filtered","post_parent","guid","menu_order","post_type","post_mime_type","comment_count"
"513","1","2022-10-22 22:16:49","2022-10-23 02:16:49",,"Lamina Clinica Convencional x Med Abrigos_compressed_page-0001",,"inherit","open","closed",,"lamina-clinica-convencional-x-med-abrigos_compressed_page-0001",,,"2022-10-22 22:16:49","2022-10-23 02:16:49",,"508","https://mvabrigosbrasil.com.br/wp-content/uploads/2022/10/Lamina-Clinica-Convencional-x-Med-Abrigos_compressed_page-0001.jpg","0","attachment","image/jpeg","0"
"514","1","2022-10-22 22:17:03","2022-10-23 02:17:03","A Medicina Veterinária tornou-se uma profissão que lida não só com os animais, mas com a saúde e o bem-estar dos seres humanos, reforçando sua importância no âmbito da Saúde Pública.  Autor: <a href=""https://www.premierpet.com.br/"">PremierPet</a>","Clínica Convencional x Med Abrigos",,"inherit","closed","closed",,"508-revision-v1",,,"2022-10-22 22:17:03","2022-10-23 02:17:03",,"508","https://mvabrigosbrasil.com.br/?p=514","0","revision",,"0"
"515","1","2022-10-22 22:20:34","2022-10-23 02:20:34","Autor: <a href=""https://www.premierpet.com.br/"">PremierPet</a>","Manejo Higiênico Abrigos de Cães e Gatos",,"publish","open","open",,"manejo-higienico-abrigos-de-caes-e-gatos",,,"2022-10-22 22:20:34","2022-10-23 02:20:34",,"0","https://mvabrigosbrasil.com.br/?p=515","0","post",,"0"
"516","1","2022-10-22 22:19:21","2022-10-23 02:19:21",,"Lamina Limpeza Abrigos_compressed",,"inherit","open","closed",,"lamina-limpeza-abrigos_compressed",,,"2022-10-22 22:19:21","2022-10-23 02:19:21",,"515","https://mvabrigosbrasil.com.br/wp-content/uploads/2022/10/Lamina-Limpeza-Abrigos_compressed.pdf","0","attachment","application/pdf","0"
"517","1","2022-10-22 22:19:38","2022-10-23 02:19:38",,"Manejo Higiênico Abrigos de Cães e Gatos",,"inherit","closed","closed",,"515-revision-v1",,,"2022-10-22 22:19:38","2022-10-23 02:19:38",,"515","https://mvabrigosbrasil.com.br/?p=517","0","revision",,"0"
"518","1","2022-10-22 22:20:27","2022-10-23 02:20:27",,"Lamina Limpeza Abrigos_compressed_page-0001",,"inherit","open","closed",,"lamina-limpeza-abrigos_compressed_page-0001",,,"2022-10-22 22:20:27","2022-10-23 02:20:27",,"515","https://mvabrigosbrasil.com.br/wp-content/uploads/2022/10/Lamina-Limpeza-Abrigos_compressed_page-0001.jpg","0","attachment","image/jpeg","0"
"519","1","2022-10-22 22:20:34","2022-10-23 02:20:34","Autor: <a href=""https://www.premierpet.com.br/"">PremierPet</a>","Manejo Higiênico Abrigos de Cães e Gatos",,"inherit","closed","closed",,"515-revision-v1",,,"2022-10-22 22:20:34","2022-10-23 02:20:34",,"515","https://mvabrigosbrasil.com.br/?p=519","0","revision",,"0"
"520","1","2022-10-22 22:22:42","2022-10-23 02:22:42",,"Vacinação e Vermifugação em abrigos de cães e gatos",,"publish","open","open",,"vacinacao-e-vermifugacao-em-abrigos-de-caes-e-gatos",,,"2022-10-22 22:22:42","2022-10-23 02:22:42",,"0","https://mvabrigosbrasil.com.br/?p=520","0","post",,"0"
"521","1","2022-10-22 22:21:32","2022-10-23 02:21:32",,"Vacinação e Vermifugação em abrigos de cães e gatos",,"inherit","closed","closed",,"520-revision-v1",,,"2022-10-22 22:21:32","2022-10-23 02:21:32",,"520","https://mvabrigosbrasil.com.br/?p=521","0","revision",,"0"
"522","1","2022-10-22 22:22:11","2022-10-23 02:22:11",,"Lamina Vacinacao e Vermifugacao Caes e Gatos Abrigos_compressed",,"inherit","open","closed",,"lamina-vacinacao-e-vermifugacao-caes-e-gatos-abrigos_compressed",,,"2022-10-22 22:22:11","2022-10-23 02:22:11",,"520","https://mvabrigosbrasil.com.br/wp-content/uploads/2022/10/Lamina-Vacinacao-e-Vermifugacao-Caes-e-Gatos-Abrigos_compressed.pdf","0","attachment","application/pdf","0"
"523","1","2022-10-22 22:22:39","2022-10-23 02:22:39",,"Lamina Vacinacao e Vermifugacao Caes e Gatos Abrigos_page-0001",,"inherit","open","closed",,"lamina-vacinacao-e-vermifugacao-caes-e-gatos-abrigos_page-0001",,,"2022-10-22 22:22:39","2022-10-23 02:22:39",,"520","https://mvabrigosbrasil.com.br/wp-content/uploads/2022/10/Lamina-Vacinacao-e-Vermifugacao-Caes-e-Gatos-Abrigos_page-0001.jpg","0","attachment","image/jpeg","0"
"524","1","2022-10-22 22:22:42","2022-10-23 02:22:42",,"Vacinação e Vermifugação em abrigos de cães e gatos",,"inherit","closed","closed",,"520-revision-v1",,,"2022-10-22 22:22:42","2022-10-23 02:22:42",,"520","https://mvabrigosbrasil.com.br/?p=524","0","revision",,"0"
"527","1","2022-10-23 09:35:57","2022-10-23 13:35:57","<strong>O que são cookies?</strong>  Os cookies são pequenos arquivos criados por sites que você visita e que são salvos no seu computador, por meio do navegador. Esses arquivos contêm informações que servem para identificar quem está visitando a página, seja para personalizar de acordo com o perfil ou para facilitar a navegação de várias páginas dentro do mesmo site.  Informações que facilitam você navegar em vários sites na internet sem precisar o tempo todo configurar itens básicos, como o seu idioma de preferência, por exemplo.  &nbsp;  <strong>Quais os tipos de cookies? O que fazem cada um deles?</strong>  &nbsp;  <strong>1 - Cookies de sessão:</strong> É aquele temporário que dura o momento em que você está com o navegador aberto acessando a internet é só você fechar, que ele já some. Portanto, é armazenado na memória temporária do navegador e quando você encerra o navegador, ele desaparece. E afinal de contas, ele coleta as nossas informações como usuários? Não, eles normalmente fazem uma identificação genérica que não coleta os dados pessoais dos usuários.  &nbsp;  <strong>2 - Cookies permanentes: </strong>Ao contrário do cookie de sessão esse fica registrado! Ele coleta a identificação do usuário, comportamento de navegação da internet e preferências em sites específicos. Mesmo você fechando ele continua salvo, pois fica armazenado no disco rígido do seu computador, até ele expirar sozinho ou você excluir (abaixo, vamos explicar como você pode excluí-los).  &nbsp;  <strong>3 - Cookies necessários/obrigatórios:</strong> O mínimo necessário para poder abrir a nossa página e você conseguir navegar e acessar as funcionalidades básicas do nosso site.  &nbsp;  <strong>4 - Cookies analíticos:</strong> Sabe aquela estatística que vai nos ajudar a melhorar cada vez mais o desempenho do nosso site e a sua experiência por aqui? Afinal, não há nada pior que uma página lenta, uma funcionalidade com erros. Quem nunca? Por isso, os cookies analíticos nos ajudam na coleta e análises destas estatísticas, nos permitem saber quais páginas você acessou e quantas vezes.  &nbsp;  <strong>5 - Cookies de terceiros: </strong>São criados por outros sites e contém imagens e anúncios. Esse conteúdo você facilmente visualiza em muitas páginas na internet.  &nbsp;  <strong>6 - Cookies funcionalidade:</strong> Imagina você ter que selecionar toda vida suas preferências em nosso site? Para poupar seu esforço, nosso cookie de funcionalidade já deixa salvo aquilo que você prefere para não ter que informar sempre suas preferências ao acessar nossa página.  &nbsp;  <strong>7 - Cookies de propaganda/publicidade: </strong>seu objetivo, como o próprio nome já diz, é coletar informações para te apresentar anúncios e personalizar as publicações que são exibidas para você.  Estou sendo perseguido(a)?  Cookies maliciosos: Estes cookies podem ser usados para armazenar e acompanhar sua atividade online. Eles rastreiam seus hábitos de navegação ao longo do tempo para construir o seu perfil, baseado nos seus interesses. Uma vez que ele fica bem completo, há uma chance de que suas informações possam ser vendidas para empresas de publicidade com o objetivo de envio de anúncios personalizados.  <strong> </strong>  <strong>Afinal de contas, quais cookies nós utilizamos?</strong>  <strong> </strong>  <b>7.1 -  Cookies Necessários</b> <table width=""577""> <tbody> <tr> <td width=""284""><strong>Nome</strong></td> <td width=""224""><strong>Finalidade</strong></td> <td width=""69""><strong>Duração</strong></td> </tr> <tr> <td width=""284"">intercom-session-cgfc6jcc</td> <td width=""224"">Este cookie é necessário para o uso das opções e serviços do site.</td> <td width=""69"">6 dias</td> </tr> <tr> <td width=""284"">intercom-id-cgfc6jcc</td> <td width=""224"">Este cookie é necessário para o uso das opções e serviços do site.</td> <td width=""69"">9 meses</td> </tr> </tbody> </table> <b>7.2 - Cookies Analíticos</b> <table width=""574""> <tbody> <tr> <td width=""129""><strong>Nome</strong></td> <td width=""379""><strong>Finalidade</strong></td> <td width=""66""><strong>Duração</strong></td> </tr> <tr> <td rowspan=""2"" width=""129"">_ga</td> <td width=""379"">Registrar um número individual de ID cujo propósito é gerar dados estatísticos de visitas ao site.</td> <td width=""66"">24 meses</td> </tr> <tr> <td width=""379"">Dados estatísticos:  Identificação de usuário único.  Identificação do número de visitas que o usuário já fez e o horário.  Identificação de origens de tráfego da primeira visita.  Determinação de início e fim de cada sessão.</td> <td width=""66""></td> </tr> <tr> <td width=""129"">mkjs_group_id</td> <td width=""379"">Permite que o Segment acompanhe as atividades do usuário.</td> <td width=""66"">6 meses</td> </tr> <tr> <td width=""129"">_gcl_au</td> <td width=""379"">Este cookie é usado pelo Google Analytics para entender a interação do usuário com o site.</td> <td width=""66"">3 meses</td> </tr> <tr> <td width=""129"">mkjs_user_id</td> <td width=""379"">Permite que o Segment acompanhe as atividades do usuário.</td> <td width=""66"">12 meses</td> </tr> <tr> <td width=""129"">ajs_anonymous_id</td> <td width=""379"">Utilizado para o Analytics e ajuda a contar quantas pessoas visitam um determinado site, rastreando se o usuário já o visitou o site antes.</td> <td width=""66"">12 meses</td> </tr> </tbody> </table> <b>7.3 - Cookies de Terceiros</b> <table width=""622""> <tbody> <tr> <td width=""134""><strong>Nome</strong></td> <td width=""356""><strong>Finalidade</strong></td> <td width=""132""><strong>Duração</strong></td> </tr> <tr> <td width=""134"">__Secure-3PSIDCC</td> <td width=""356"">Identificar usuários e rastrear a atividade.</td> <td width=""132"">12 meses</td> </tr> <tr> <td width=""134"">__Secure-3PAPISID</td> <td width=""356"">Construir perfil de interesses do usuário e exibir anúncios do Google e Youtube de forma relevante e personalizada.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">__Secure-1PAPISID</td> <td width=""356"">Construir perfil de interesses do usuário e exibir anúncios do Google de forma relevante e personalizada.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">__Secure-1PSID</td> <td width=""356"">Construir perfil de interesses do usuário e exibir anúncios do Google de forma relevante e personalizada.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">SAPISID</td> <td width=""356"">Permitir que o Google colete informações do usuário para vídeos hospedados pelo YouTube.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">__Secure-3PSID</td> <td width=""356"">Construir perfil de interesses do usuário e exibir anúncios do Google e Youtube de forma relevante e personalizada.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">APISID</td> <td width=""356"">Usado pelo Google para armazenar as preferências do usuário.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">HSID</td> <td width=""356"">Fornecer prevenção a fraudes.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">SSID</td> <td width=""356"">Permitir que o Google colete informações do usuário para vídeos hospedados pelo YouTube.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">SID</td> <td width=""356"">Para fornecer entrega de anúncios ou retargeting, e fornecer prevenção a fraudes.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">YSC</td> <td width=""356"">Usado para rastrear as visualizações de vídeos incorporados nas páginas do Youtube.</td> <td width=""132"">durante a sessão de navegação do usuário</td> </tr> <tr> <td width=""134"">LOGIN_INFO</td> <td width=""356"">Usada pela rede social para conhecer de onde vem o usuário.</td> <td width=""132"">24 meses</td> </tr> <tr> <td width=""134"">VISITOR_INFO1_LIVE</td> <td width=""356"">Permite que o YouTube conte as visualizações de vídeos do YouTube incorporados no portal.</td> <td width=""132"">6 meses</td> </tr> <tr> <td width=""134"">__Secure-1PSIDCC</td> <td width=""356"">Necessário para usar as opções e serviços do site.</td> <td width=""132"">6 dias</td> </tr> <tr> <td width=""134"">SIDCC</td> <td width=""356"">Para fornecer a identificação de tráfego confiável da web.</td> <td width=""132"">6 meses</td> </tr> <tr> <td width=""134"">NID</td> <td width=""356"">Lembrar preferências e outras informações (idioma preferido, nº de resultados de pesquisa, ativação do filtro SafeSearch do Google).</td> <td width=""132"">6 meses</td> </tr> <tr> <td width=""134"">AEC</td> <td width=""356"">Esses cookies evitam que sites maliciosos ajam em nome do usuário e sem o conhecimento dele.</td> <td width=""132"">24 meses</td> </tr> <tr> <td width=""134"">IP_JAR</td> <td width=""356"">Armazenar informações de acesso e personalizar anúncios.</td> <td width=""132"">9 meses</td> </tr> <tr> <td width=""134"">SEARCH_SAMESITE</td> <td width=""356"">Usado para o envio correto de dados para o Google.</td> <td width=""132"">12 meses</td> </tr> </tbody> </table> <b>7.4 - Cookies de Propaganda</b> <table width=""601""> <tbody> <tr> <td width=""163""><strong>Nome</strong></td> <td width=""365""><strong>Finalidade</strong></td> <td width=""73""><strong>Duração</strong></td> </tr> <tr> <td width=""163"">hubspotutk</td> <td width=""365"">Armazenar e rastrear a identidade de um visitante.</td> <td width=""73"">6 meses</td> </tr> <tr> <td width=""163"">__hstc</td> <td width=""365"">Armazenar o tempo de visita.</td> <td width=""73"">13 meses</td> </tr> </tbody> </table> Coletamos somente os <strong>cookies necessários</strong> para o nosso site funcionar corretamente. Os demais são contigo, seus dados, suas regras, você decide com qual cookie deseja navegar e personaliza sua própria navegação de acordo com as suas preferências.  &nbsp;  <strong>Posso desativar estes cookies?</strong>  Exceto o cookie obrigatório, que é o mínimo necessário para poder abrir o nosso site, os demais você pode desativar aqui na nossa página de Gestão de Cookies e autorizar somente aqueles que você desejar.  Você poderá se opor ao registro de cookies pelo site, bastando que desative esta opção no seu próprio navegador ou aparelho.  &nbsp;  A desativação dos cookies, no entanto, pode afetar a disponibilidade de algumas ferramentas e funcionalidades do site, comprometendo seu correto e esperado funcionamento. Outra consequência possível é remoção das preferências do usuário que eventualmente tiverem sido salvas, prejudicando sua experiência.  &nbsp;  <strong>Como eliminar todos os cookies do meu navegador?</strong>  Na maioria dos navegadores, quando você digita ""ctrl+shift+del"" são apresentadas as opções para limpar diversos dados do navegador, incluindo os seus cookies, se a opção de cookies não estiver marcada você seleciona e clica em apagar.  &nbsp;  Se precisar de alguma ajuda ou ficar com dúvidas sobre a nossa política, você pode encaminhar um email para <a href=""mailto:contato@mvabrigos.com.br"">contato@mvabrigos.com.br</a><strong> . </strong>  Para mais informações sobre como coletamos, usamos e compartilhamos suas informações pessoais, consulte nossa <a href=""https://mvabrigos.com.br.com.br/politica-de-privacidade"">Política de Privacidade</a>.","Política de Cookies",,"inherit","closed","closed",,"22-revision-v1",,,"2022-10-23 09:35:57","2022-10-23 13:35:57",,"22","https://mvabrigosbrasil.com.br/?p=527","0","revision",,"0"
"528","1","2022-10-23 09:44:35","2022-10-23 13:44:35","<strong>O que são cookies?</strong>  Os cookies são pequenos arquivos criados por sites que você visita e que são salvos no seu computador, por meio do navegador. Esses arquivos contêm informações que servem para identificar quem está visitando a página, seja para personalizar de acordo com o perfil ou para facilitar a navegação de várias páginas dentro do mesmo site.  Informações que facilitam você navegar em vários sites na internet sem precisar o tempo todo configurar itens básicos, como o seu idioma de preferência, por exemplo.  &nbsp;  <strong>Quais os tipos de cookies? O que fazem cada um deles?</strong>  &nbsp;  <strong>1 - Cookies de sessão:</strong>É aquele temporário que dura o momento em que você está com o navegador aberto acessando a internet é só você fechar, que ele já some. Portanto, é armazenado na memória temporária do navegador e quando você encerra o navegador, ele desaparece. E afinal de contas, ele coleta as nossas informações como usuários? Não, eles normalmente fazem uma identificação genérica que não coleta os dados pessoais dos usuários.  &nbsp;  <strong>2 - Cookies permanentes:</strong>Ao contrário do cookie de sessão esse fica registrado! Ele coleta a identificação do usuário, comportamento de navegação da internet e preferências em sites específicos. Mesmo você fechando ele continua salvo, pois fica armazenado no disco rígido do seu computador, até ele expirar sozinho ou você excluir (abaixo, vamos explicar como você pode excluí-los).  &nbsp;  <strong>3 - Cookies necessários/obrigatórios:</strong>O mínimo necessário para poder abrir a nossa página e você conseguir navegar e acessar as funcionalidades básicas do nosso site.  &nbsp;  <strong>4 - Cookies analíticos:</strong>Sabe aquela estatística que vai nos ajudar a melhorar cada vez mais o desempenho do nosso site e a sua experiência por aqui? Afinal, não há nada pior que uma página lenta, uma funcionalidade com erros. Quem nunca? Por isso, os cookies analíticos nos ajudam na coleta e análises destas estatísticas, nos permitem saber quais páginas você acessou e quantas vezes.  &nbsp;  <strong>5 - Cookies de terceiros:</strong>São criados por outros sites e contém imagens e anúncios. Esse conteúdo você facilmente visualiza em muitas páginas na internet.  &nbsp;  <strong>6 - Cookies funcionalidade:</strong>Imagina você ter que selecionar toda vida suas preferências em nosso site? Para poupar seu esforço, nosso cookie de funcionalidade já deixa salvo aquilo que você prefere para não ter que informar sempre suas preferências ao acessar nossa página.  &nbsp;  <strong>7 - Cookies de propaganda/publicidade:</strong>seu objetivo, como o próprio nome já diz, é coletar informações para te apresentar anúncios e personalizar as publicações que são exibidas para você.  Estou sendo perseguido(a)? Cookies maliciosos: Estes cookies podem ser usados para armazenar e acompanhar sua atividade online. Eles rastreiam seus hábitos de navegação ao longo do tempo para construir o seu perfil, baseado nos seus interesses. Uma vez que ele fica bem completo, há uma chance de que suas informações possam ser vendidas para empresas de publicidade com o objetivo de envio de anúncios personalizados.  <strong></strong>  <strong>Afinal de contas, quais cookies nós utilizamos?</strong>  <strong></strong>  <b>7.1 - Cookies Necessários</b> <table class=""table table-striped"" width=""577""> <tbody> <tr> <td width=""284""><strong>Nome</strong></td> <td width=""224""><strong>Finalidade</strong></td> <td width=""69""><strong>Duração</strong></td> </tr> <tr> <td width=""284"">intercom-session-cgfc6jcc</td> <td width=""224"">Este cookie é necessário para o uso das opções e serviços do site.</td> <td width=""69"">6 dias</td> </tr> <tr> <td width=""284"">intercom-id-cgfc6jcc</td> <td width=""224"">Este cookie é necessário para o uso das opções e serviços do site.</td> <td width=""69"">9 meses</td> </tr> </tbody> </table> <b>7.2 - Cookies Analíticos</b> <table class=""table table-striped"" width=""574""> <tbody> <tr> <td width=""129""><strong>Nome</strong></td> <td width=""379""><strong>Finalidade</strong></td> <td width=""66""><strong>Duração</strong></td> </tr> <tr> <td rowspan=""2"" width=""129"">_ga</td> <td width=""379"">Registrar um número individual de ID cujo propósito é gerar dados estatísticos de visitas ao site.</td> <td width=""66"">24 meses</td> </tr> <tr> <td width=""379"">Dados estatísticos:  Identificação de usuário único.  Identificação do número de visitas que o usuário já fez e o horário.  Identificação de origens de tráfego da primeira visita.  Determinação de início e fim de cada sessão.</td> <td width=""66""></td> </tr> <tr> <td width=""129"">mkjs_group_id</td> <td width=""379"">Permite que o Segment acompanhe as atividades do usuário.</td> <td width=""66"">6 meses</td> </tr> <tr> <td width=""129"">_gcl_au</td> <td width=""379"">Este cookie é usado pelo Google Analytics para entender a interação do usuário com o site.</td> <td width=""66"">3 meses</td> </tr> <tr> <td width=""129"">mkjs_user_id</td> <td width=""379"">Permite que o Segment acompanhe as atividades do usuário.</td> <td width=""66"">12 meses</td> </tr> <tr> <td width=""129"">ajs_anonymous_id</td> <td width=""379"">Utilizado para o Analytics e ajuda a contar quantas pessoas visitam um determinado site, rastreando se o usuário já o visitou o site antes.</td> <td width=""66"">12 meses</td> </tr> </tbody> </table> <b>7.3 - Cookies de Terceiros</b> <table class=""table table-striped"" width=""622""> <tbody> <tr> <td width=""134""><strong>Nome</strong></td> <td width=""356""><strong>Finalidade</strong></td> <td width=""132""><strong>Duração</strong></td> </tr> <tr> <td width=""134"">__Secure-3PSIDCC</td> <td width=""356"">Identificar usuários e rastrear a atividade.</td> <td width=""132"">12 meses</td> </tr> <tr> <td width=""134"">__Secure-3PAPISID</td> <td width=""356"">Construir perfil de interesses do usuário e exibir anúncios do Google e Youtube de forma relevante e personalizada.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">__Secure-1PAPISID</td> <td width=""356"">Construir perfil de interesses do usuário e exibir anúncios do Google de forma relevante e personalizada.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">__Secure-1PSID</td> <td width=""356"">Construir perfil de interesses do usuário e exibir anúncios do Google de forma relevante e personalizada.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">SAPISID</td> <td width=""356"">Permitir que o Google colete informações do usuário para vídeos hospedados pelo YouTube.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">__Secure-3PSID</td> <td width=""356"">Construir perfil de interesses do usuário e exibir anúncios do Google e Youtube de forma relevante e personalizada.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">APISID</td> <td width=""356"">Usado pelo Google para armazenar as preferências do usuário.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">HSID</td> <td width=""356"">Fornecer prevenção a fraudes.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">SSID</td> <td width=""356"">Permitir que o Google colete informações do usuário para vídeos hospedados pelo YouTube.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">SID</td> <td width=""356"">Para fornecer entrega de anúncios ou retargeting, e fornecer prevenção a fraudes.</td> <td width=""132"">13 meses</td> </tr> <tr> <td width=""134"">YSC</td> <td width=""356"">Usado para rastrear as visualizações de vídeos incorporados nas páginas do Youtube.</td> <td width=""132"">durante a sessão de navegação do usuário</td> </tr> <tr> <td width=""134"">LOGIN_INFO</td> <td width=""356"">Usada pela rede social para conhecer de onde vem o usuário.</td> <td width=""132"">24 meses</td> </tr> <tr> <td width=""134"">VISITOR_INFO1_LIVE</td> <td width=""356"">Permite que o YouTube conte as visualizações de vídeos do YouTube incorporados no portal.</td> <td width=""132"">6 meses</td> </tr> <tr> <td width=""134"">__Secure-1PSIDCC</td> <td width=""356"">Necessário para usar as opções e serviços do site.</td> <td width=""132"">6 dias</td> </tr> <tr> <td width=""134"">SIDCC</td> <td width=""356"">Para fornecer a identificação de tráfego confiável da web.</td> <td width=""132"">6 meses</td> </tr> <tr> <td width=""134"">NID</td> <td width=""356"">Lembrar preferências e outras informações (idioma preferido, nº de resultados de pesquisa, ativação do filtro SafeSearch do Google).</td> <td width=""132"">6 meses</td> </tr> <tr> <td width=""134"">AEC</td> <td width=""356"">Esses cookies evitam que sites maliciosos ajam em nome do usuário e sem o conhecimento dele.</td> <td width=""132"">24 meses</td> </tr> <tr> <td width=""134"">IP_JAR</td> <td width=""356"">Armazenar informações de acesso e personalizar anúncios.</td> <td width=""132"">9 meses</td> </tr> <tr> <td width=""134"">SEARCH_SAMESITE</td> <td width=""356"">Usado para o envio correto de dados para o Google.</td> <td width=""132"">12 meses</td> </tr> </tbody> </table> <b>7.4 - Cookies de Propaganda</b> <table class=""table table-striped"" width=""601""> <tbody> <tr> <td width=""163""><strong>Nome</strong></td> <td width=""365""><strong>Finalidade</strong></td> <td width=""73""><strong>Duração</strong></td> </tr> <tr> <td width=""163"">hubspotutk</td> <td width=""365"">Armazenar e rastrear a identidade de um visitante.</td> <td width=""73"">6 meses</td> </tr> <tr> <td width=""163"">__hstc</td> <td width=""365"">Armazenar o tempo de visita.</td> <td width=""73"">13 meses</td> </tr> </tbody> </table> Coletamos somente os <strong>cookies necessários</strong> para o nosso site funcionar corretamente. Os demais são contigo, seus dados, suas regras, você decide com qual cookie deseja navegar e personaliza sua própria navegação de acordo com as suas preferências.  &nbsp;  <strong>Posso desativar estes cookies?</strong>  Exceto o cookie obrigatório, que é o mínimo necessário para poder abrir o nosso site, os demais você pode desativar aqui na nossa página de Gestão de Cookies e autorizar somente aqueles que você desejar.  Você poderá se opor ao registro de cookies pelo site, bastando que desative esta opção no seu próprio navegador ou aparelho.  &nbsp;  A desativação dos cookies, no entanto, pode afetar a disponibilidade de algumas ferramentas e funcionalidades do site, comprometendo seu correto e esperado funcionamento. Outra consequência possível é remoção das preferências do usuário que eventualmente tiverem sido salvas, prejudicando sua experiência.  &nbsp;  <strong>Como eliminar todos os cookies do meu navegador?</strong>  Na maioria dos navegadores, quando você digita ""ctrl+shift+del"" são apresentadas as opções para limpar diversos dados do navegador, incluindo os seus cookies, se a opção de cookies não estiver marcada você seleciona e clica em apagar.  &nbsp;  Se precisar de alguma ajuda ou ficar com dúvidas sobre a nossa política, você pode encaminhar um email para<a href=""mailto:contato@mvabrigos.com.br"">contato@mvabrigos.com.br</a><strong>.</strong>  Para mais informações sobre como coletamos, usamos e compartilhamos suas informações pessoais, consulte nossa<a href=""https://mvabrigos.com.br.com.br/politica-de-privacidade"">Política de Privacidade</a>.","Política de Cookies",,"inherit","closed","closed",,"22-revision-v1",,,"2022-10-23 09:44:35","2022-10-23 13:44:35",,"22","https://mvabrigosbrasil.com.br/?p=528","0","revision",,"0"
